id,brand,categories,primaryCategories,colors,prices.amountMax,prices.amountMin,prices.color,prices.condition,prices.isSale
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Taupe,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Black,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Black,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Taupe,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_X2nlIuC1rwyj_hrBb,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Black,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,50.99,Chocolate,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,38.24,Chocolate,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Rose Lizard,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Black Lizard,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,47.99,Chocolate,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,38.24,Chocolate,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Rose Lizard,,FALSE
AV_iQjHTYSSHbkXwrCSq,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,69.99,47.99,Chocolate,,FALSE
AV_AtrlbYSSHbkXwp3dB,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka","Shoes,Shoes",,"60,00",60,Black Gray,,FALSE
AV_AtrlbYSSHbkXwp3dB,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka","Shoes,Shoes",,"60,00",60,Black Gray,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,49.99,Taupe,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,39.99,Black,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,37.49,Taupe,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,49.99,Taupe,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,37.49,Taupe,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,49.99,Taupe,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,49.99,Black,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV-ncM9VHh53nbDR_VMe,lifestride,"Womens,Shoes,Pumps,Heels,LifeStride",Shoes,,59.99,42.49,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Blue,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,34.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,49.99,Black,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,26.24,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,29.74,Pewter,,FALSE
AV_A1j-CKZqtpbFMTMv3,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,49.99,27.99,Pewter,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,White,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,White,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Taupe,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Champagne,,FALSE
AV_KavlFuC1rwyj_hN6H,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Black,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,59.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,38.24,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,47.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Buff,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,38.24,Buff,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,47.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,59.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,50.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,59.99,Buff,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,69.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,38.24,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,44.99,Dime,,FALSE
AV_EdXB_YSSHbkXwp9x6,naturalsoul by naturalizer,"Womens,Shoes,Athletic Shoes,Sneakers,NaturalSoul by naturalizer",Shoes,,69.99,44.99,Buff,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Black Gray,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Black Gray,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Navy Mint,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Black Gray,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Gray Coral,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Black Gray,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Navy Mint,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Navy Mint,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Black Gray,,FALSE
AV-nbbPIHh53nbDR_Uqy,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"60,00",60,Black Gray,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Classic Red,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Classic Red,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,59.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,White Sand,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,31.49,Cognac,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,35.69,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,41.99,Black,,FALSE
AV-nblWguC1rwyj_geNW,lifestride,"Womens,Shoes,Sandals,LifeStride",Shoes,,59.99,33.59,Black,,FALSE
AV-nb3Y2KZqtpbFMSzkZ,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"70,00",70,Navy Blue,,FALSE
AV-nb3Y2KZqtpbFMSzkZ,ryka,"Womens,Shoes,Athletic Shoes,Sneakers,Ryka",Shoes,,"70,00",70,Black Silver,,FALSE
AV_cIVZBHh53nbDRAlhL,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,59.99,59.99,Shell,,FALSE
AV_cIVZBHh53nbDRAlhL,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,59.99,31.49,Black,,FALSE
AV_cIVZBHh53nbDRAlhL,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,59.99,59.99,Black,,FALSE
AV_cIVZBHh53nbDRAlhL,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,59.99,59.99,Black,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,White Gray,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,White Gray,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,Black Mint,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,Navy Blue,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,Black Mint,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,White Gray,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,Navy Blue,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,Black Mint,,FALSE
AV-KMlNJHh53nbDR_Kl4,ryka,"Womens,Shoes,Sandals,Ryka",Shoes,,49.99,49.99,Black Mint,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,55.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,79.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,41.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,79.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,41.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,79.99,Gingersnap,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,41.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,41.99,Gingersnap,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,47.59,Gingersnap,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,79.99,Gingersnap,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,55.99,Black,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,47.59,Gingersnap,,FALSE
AV-9iKxlYSSHbkXwpyKu,naturalsoul by naturalizer,"Womens,Shoes,Sandals,NaturalSoul by naturalizer",Shoes,,79.99,79.99,Gingersnap,,FALSE
